regiao,uf,municipio,co_ibge,cnes,comp,nome_estabelecimento,razao_social,tipo_gestao,ds_tipo_unidade,desc_natureza_juridica,leitos_existentes,leitos_sus,populacao,id_estabelecimento,existentes_nao_sus,percentual_sus
SUDESTE,RJ,CAMPOS DOS GOYTACAZES,330100,2287579,202603,HOSPITAL FERREIRA MACHADO,FUNDACAO MUNICIPAL DE SAUDE,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,293,243,519259.0,2287579,50,82.93515358361775
SUDESTE,RJ,CAMPOS DOS GOYTACAZES,330100,2298317,202603,HOSPITAL DOS PLANTADORES DE CANA,ASSOCIACAO FLUMINENSE DE ASSIST A MULHER CRIANCA E AO IDOSO,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,286,236,519259.0,2298317,50,82.51748251748252
SUDESTE,RJ,CAMPOS DOS GOYTACAZES,330100,3002187,202603,HOSPITAL GERAL DE GUARUS,FUNDACAO MUNICIPAL DE SAUDE,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,171,151,519259.0,3002187,20,88.30409356725146
SUDESTE,RJ,CAMPOS DOS GOYTACAZES,330100,3132471,202603,HOSPITAL GERAL PRONTO CARDIO,HOSPITAL GERAL PRONTO CARDIO LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,38,0,519259.0,3132471,38,0.0
SUDESTE,RJ,CAMPOS DOS GOYTACAZES,330100,3315916,202603,CLINICA CIRURGICA E MATERNIDADE LILIA NEVES,CLINICA CIRURGICA E MATERNIDADE LILIA NEVES LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,40,0,519259.0,3315916,40,0.0
SUDESTE,RJ,CAMPOS DOS GOYTACAZES,330100,3315924,202603,UTI NEONATAL NICOLA ALBANO,CEPLIN INSTITUTO DE NEONATOLOGIA E PEDIATRIA LTDA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,59,0,519259.0,3315924,59,0.0
SUDESTE,RJ,CAMPOS DOS GOYTACAZES,330100,4174941,202603,HOSPITAL NURSING CARE,HOSPITAL NURSING CARE LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,50,0,519259.0,4174941,50,0.0
SUDESTE,RJ,CAMPOS DOS GOYTACAZES,330100,4888030,202603,HOSPITAL DE OLHOS DE CAMPOS,HOSPITAL DE OLHOS DE CAMPOS LTDA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,1,0,519259.0,4888030,1,0.0
SUDESTE,RJ,CAMPOS DOS GOYTACAZES,330100,5108969,202603,HOSPITAL UNIMED,UNIMED CAMPOS COOPERATIVA TRABALHO MEDICO,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,125,0,519259.0,5108969,125,0.0
SUDESTE,RJ,CAMPOS DOS GOYTACAZES,330100,6050476,202603,HEMOCARDIO LTDA CARDIOCAMPOS,HEMOCARDIO LTDA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,4,0,519259.0,6050476,4,0.0
SUDESTE,RJ,CAMPOS DOS GOYTACAZES,330100,7162723,202603,ONCOBEDA II,ONCOBEDA SERVICOS MEDICOS LTDA ME,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,32,0,519259.0,7162723,32,0.0
SUDESTE,RJ,CAMPOS DOS GOYTACAZES,330100,7170645,202603,COMUNIDADE S8,COMUNIDADE S8,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_FILANTRÓPICO,42,0,519259.0,7170645,42,0.0
SUDESTE,RJ,CAMPOS DOS GOYTACAZES,330100,9666389,202603,VILA VERDE,NOVOS RUMOS SAUDE MENTAL LTDA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,2,0,519259.0,9666389,2,0.0
SUDESTE,RJ,CANTAGALO,330110,2267713,202603,HOSPITAL DE CANTAGALO,SANTA CASA DE CARIDADE DE CANTAGALO,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,98,81,19995.0,2267713,17,82.6530612244898
SUDESTE,RJ,CANTAGALO,330110,9921710,202603,CTI JOAO PAULO II,CENTRO DE TRATAMENTO INTENSIVO DE CANTAGALO LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,10,0,19995.0,9921710,10,0.0
SUDESTE,RJ,CARAPEBUS,330093,2294990,202603,PRONTO ATENDIMENTO CARLITO GONCALVES DA FONSECA,MUNICIPIO DE CARAPEBUS,Municipal,PRONTO SOCORRO GERAL,HOSPITAL_PÚBLICO,8,8,14329.0,2294990,0,100.0
